num_sylls,combo_no,syll_no,note_vals,add_length,bar_start,bar_end
10,10-3277,4,1,.,"",""
10,10-3277,5,1,.,"",|
10,10-3277,6,1,.,"",""
10,10-3277,7,1,.,"",|
10,10-3277,8,1,.,"",""
10,10-3277,9,0.5,"","",""
10,10-3277,10,0.5,"","",|
10,10-3323,1,1,.,|#,""
10,10-3323,2,0.5,"","",""
10,10-3323,3,0.5,"","",|
10,10-3323,4,0.5,"","",""
10,10-3323,5,1.5,..,"",|
10,10-3323,6,1,.,"",""
10,10-3323,7,1,.,"",|
10,10-3323,8,1,.,"",""
10,10-3323,9,0.5,"","",""
10,10-3323,10,0.5,"","",|
10,10-3325,1,0.5,"",|#,""
10,10-3325,2,1,.,"",""
10,10-3325,3,0.5,"","",|
10,10-3325,4,0.5,"","",""
10,10-3325,5,1.5,..,"",|
10,10-3325,6,1,.,"",""
10,10-3325,7,1,.,"",|
10,10-3325,8,1,.,"",""
10,10-3325,9,0.5,"","",""
10,10-3325,10,0.5,"","",|
10,10-3331,1,0.5,"",|#,""
10,10-3331,2,0.5,"","",""
10,10-3331,3,1,.,"",|
10,10-3331,4,0.5,"","",""
10,10-3331,5,1.5,..,"",|
10,10-3331,6,1,.,"",""
10,10-3331,7,1,.,"",|
10,10-3331,8,1,.,"",""
10,10-3331,9,0.5,"","",""
10,10-3331,10,0.5,"","",|
10,10-3657,1,1.5,..,|#,""
10,10-3657,2,0.5,"","",|
10,10-3657,3,1,.,"",""
10,10-3657,4,0.5,"","",""
10,10-3657,5,0.5,"","",|
10,10-3657,6,0.5,"","",""
10,10-3657,7,1.5,..,"",|
10,10-3657,8,1,.,"",""
10,10-3657,9,0.5,"","",""
10,10-3657,10,0.5,"","",|
10,10-3659,1,1,.,|#,""
10,10-3659,2,1,.,"",|
10,10-3659,3,1,.,"",""
10,10-3659,4,0.5,"","",""
10,10-3659,5,0.5,"","",|
10,10-3659,6,0.5,"","",""
10,10-3659,7,1.5,..,"",|
10,10-3659,8,1,.,"",""
10,10-3659,9,0.5,"","",""
10,10-3659,10,0.5,"","",|
10,10-3661,1,0.5,"",|#,""
10,10-3661,2,1.5,..,"",|
10,10-3661,3,1,.,"",""
10,10-3661,4,0.5,"","",""
10,10-3661,5,0.5,"","",|
10,10-3661,6,0.5,"","",""
10,10-3661,7,1.5,..,"",|
10,10-3661,8,1,.,"",""
10,10-3661,9,0.5,"","",""
10,10-3661,10,0.5,"","",|
10,10-3675,1,1.5,..,|#,""
10,10-3675,2,0.5,"","",|
10,10-3675,3,0.5,"","",""
10,10-3675,4,1,.,"",""
10,10-3675,5,0.5,"","",|
10,10-3675,6,0.5,"","",""
10,10-3675,7,1.5,..,"",|
10,10-3675,8,1,.,"",""
10,10-3675,9,0.5,"","",""
10,10-3675,10,0.5,"","",|
10,10-3677,1,1,.,|#,""
10,10-3677,2,1,.,"",|
10,10-3677,3,0.5,"","",""
10,10-3677,4,1,.,"",""
10,10-3677,5,0.5,"","",|
10,10-3677,6,0.5,"","",""
10,10-3677,7,1.5,..,"",|
10,10-3677,8,1,.,"",""
10,10-3677,9,0.5,"","",""
10,10-3677,10,0.5,"","",|
10,10-3679,1,0.5,"",|#,""
10,10-3679,2,1.5,..,"",|
10,10-3679,3,0.5,"","",""
10,10-3679,4,1,.,"",""
10,10-3679,5,0.5,"","",|
10,10-3679,6,0.5,"","",""
10,10-3679,7,1.5,..,"",|
10,10-3679,8,1,.,"",""
10,10-3679,9,0.5,"","",""
10,10-3679,10,0.5,"","",|
10,10-3701,1,1,.,|#,""
10,10-3701,2,0.5,"","",""
10,10-3701,3,0.5,"","",|
10,10-3701,4,1.5,..,"",""
10,10-3701,5,0.5,"","",|
10,10-3701,6,0.5,"","",""
10,10-3701,7,1.5,..,"",|
10,10-3701,8,1,.,"",""
10,10-3701,9,0.5,"","",""
10,10-3701,10,0.5,"","",|
10,10-3703,1,0.5,"",|#,""
10,10-3703,2,1,.,"",""
10,10-3703,3,0.5,"","",|
10,10-3703,4,1.5,..,"",""
10,10-3703,5,0.5,"","",|
10,10-3703,6,0.5,"","",""
10,10-3703,7,1.5,..,"",|
10,10-3703,8,1,.,"",""
10,10-3703,9,0.5,"","",""
10,10-3703,10,0.5,"","",|
10,10-3709,1,0.5,"",|#,""
10,10-3709,2,0.5,"","",""
10,10-3709,3,1,.,"",|
10,10-3709,4,1.5,..,"",""
10,10-3709,5,0.5,"","",|
10,10-3709,6,0.5,"","",""
10,10-3709,7,1.5,..,"",|
10,10-3709,8,1,.,"",""
10,10-3709,9,0.5,"","",""
10,10-3709,10,0.5,"","",|
10,10-3729,1,1.5,..,|#,""
10,10-3729,2,0.5,"","",|
10,10-3729,3,0.5,"","",""
10,10-3729,4,0.5,"","",""
10,10-3729,5,1,.,"",|
10,10-3729,6,0.5,"","",""
10,10-3729,7,1.5,..,"",|
10,10-3729,8,1,.,"",""
10,10-3729,9,0.5,"","",""
10,10-3729,10,0.5,"","",|
10,10-3731,1,1,.,|#,""
10,10-3731,2,1,.,"",|
10,10-3731,3,0.5,"","",""
10,10-3731,4,0.5,"","",""
10,10-3731,5,1,.,"",|
10,10-3731,6,0.5,"","",""
10,10-3731,7,1.5,..,"",|
10,10-3731,8,1,.,"",""
10,10-3731,9,0.5,"","",""
10,10-3731,10,0.5,"","",|
10,10-3733,1,0.5,"",|#,""
10,10-3733,2,1.5,..,"",|
10,10-3733,3,0.5,"","",""
10,10-3733,4,0.5,"","",""
10,10-3733,5,1,.,"",|
10,10-3733,6,0.5,"","",""
10,10-3733,7,1.5,..,"",|
10,10-3733,8,1,.,"",""
10,10-3733,9,0.5,"","",""
10,10-3733,10,0.5,"","",|
10,10-3755,1,1,.,|#,""
10,10-3755,2,0.5,"","",""
10,10-3755,3,0.5,"","",|
10,10-3755,4,1,.,"",""
10,10-3755,5,1,.,"",|
10,10-3755,6,0.5,"","",""
10,10-3755,7,1.5,..,"",|
10,10-3755,8,1,.,"",""
10,10-3755,9,0.5,"","",""
10,10-3755,10,0.5,"","",|
10,10-3757,1,0.5,"",|#,""
10,10-3757,2,1,.,"",""
10,10-3757,3,0.5,"","",|
10,10-3757,4,1,.,"",""
10,10-3757,5,1,.,"",|
10,10-3757,6,0.5,"","",""
10,10-3757,7,1.5,..,"",|
10,10-3757,8,1,.,"",""
10,10-3757,9,0.5,"","",""
10,10-3757,10,0.5,"","",|
10,10-3763,1,0.5,"",|#,""
10,10-3763,2,0.5,"","",""
10,10-3763,3,1,.,"",|
10,10-3763,4,1,.,"",""
10,10-3763,5,1,.,"",|
10,10-3763,6,0.5,"","",""
10,10-3763,7,1.5,..,"",|
10,10-3763,8,1,.,"",""
10,10-3763,9,0.5,"","",""
10,10-3763,10,0.5,"","",|
10,10-3809,1,1,.,|#,""
10,10-3809,2,0.5,"","",""
10,10-3809,3,0.5,"","",|
10,10-3809,4,0.5,"","",""
10,10-3809,5,1.5,..,"",|
10,10-3809,6,0.5,"","",""
10,10-3809,7,1.5,..,"",|
10,10-3809,8,1,.,"",""
10,10-3809,9,0.5,"","",""
10,10-3809,10,0.5,"","",|
10,10-3811,1,0.5,"",|#,""
10,10-3811,2,1,.,"",""
10,10-3811,3,0.5,"","",|
10,10-3811,4,0.5,"","",""
10,10-3811,5,1.5,..,"",|
10,10-3811,6,0.5,"","",""
10,10-3811,7,1.5,..,"",|
10,10-3811,8,1,.,"",""
10,10-3811,9,0.5,"","",""
10,10-3811,10,0.5,"","",|
10,10-3817,1,0.5,"",|#,""
10,10-3817,2,0.5,"","",""
10,10-3817,3,1,.,"",|
10,10-3817,4,0.5,"","",""
10,10-3817,5,1.5,..,"",|
10,10-3817,6,0.5,"","",""
10,10-3817,7,1.5,..,"",|
10,10-3817,8,1,.,"",""
10,10-3817,9,0.5,"","",""
10,10-3817,10,0.5,"","",|
10,10-6563,1,1,.,|#,""
10,10-6563,2,0.5,"","",""
10,10-6563,3,0.5,"","",|
10,10-6563,4,0.5,"","",""
10,10-6563,5,0.5,"","",""
10,10-6563,6,0.5,"","",""
10,10-6563,7,0.5,"","",|
10,10-6563,8,0.5,"","",""
10,10-6563,9,1,.,"",""
10,10-6563,10,0.5,"","",|
10,10-6565,1,0.5,"",|#,""
10,10-6565,2,1,.,"",""
10,10-6565,3,0.5,"","",|
10,10-6565,4,0.5,"","",""
10,10-6565,5,0.5,"","",""
10,10-6565,6,0.5,"","",""
10,10-6565,7,0.5,"","",|
10,10-6565,8,0.5,"","",""
10,10-6565,9,1,.,"",""
10,10-6565,10,0.5,"","",|
10,10-6571,1,0.5,"",|#,""
10,10-6571,2,0.5,"","",""
10,10-6571,3,1,.,"",|
10,10-6571,4,0.5,"","",""
10,10-6571,5,0.5,"","",""
10,10-6571,6,0.5,"","",""
10,10-6571,7,0.5,"","",|
10,10-6571,8,0.5,"","",""
10,10-6571,9,1,.,"",""
10,10-6571,10,0.5,"","",|
10,10-6643,1,0.5,"",|#,""
10,10-6643,2,0.5,"","",""
10,10-6643,3,0.5,"","",""
10,10-6643,4,0.5,"","",|
10,10-6643,5,1,.,"",""
10,10-6643,6,0.5,"","",""
10,10-6643,7,0.5,"","",|
10,10-6643,8,0.5,"","",""
10,10-6643,9,1,.,"",""
10,10-6643,10,0.5,"","",|
10,10-6663,1,1.5,..,|#,""
10,10-6663,2,0.5,"","",|
10,10-6663,3,1.5,..,"",""
10,10-6663,4,0.5,"","",|
10,10-6663,5,1,.,"",""
10,10-6663,6,0.5,"","",""
10,10-6663,7,0.5,"","",|
10,10-6663,8,0.5,"","",""
10,10-6663,9,1,.,"",""
10,10-6663,10,0.5,"","",|
10,10-6665,1,1,.,|#,""
10,10-6665,2,1,.,"",|
10,10-6665,3,1.5,..,"",""
10,10-6665,4,0.5,"","",|
10,10-6665,5,1,.,"",""
10,10-6665,6,0.5,"","",""
10,10-6665,7,0.5,"","",|
10,10-6665,8,0.5,"","",""
10,10-6665,9,1,.,"",""
10,10-6665,10,0.5,"","",|
10,10-6667,1,0.5,"",|#,""
10,10-6667,2,1.5,..,"",|
10,10-6667,3,1.5,..,"",""
10,10-6667,4,0.5,"","",|
10,10-6667,5,1,.,"",""
10,10-6667,6,0.5,"","",""
10,10-6667,7,0.5,"","",|
10,10-6667,8,0.5,"","",""
10,10-6667,9,1,.,"",""
10,10-6667,10,0.5,"","",|
10,10-6681,1,1.5,..,|#,""
10,10-6681,2,0.5,"","",|
10,10-6681,3,1,.,"",""
10,10-6681,4,1,.,"",|
10,10-6681,5,1,.,"",""
10,10-6681,6,0.5,"","",""
10,10-6681,7,0.5,"","",|
10,10-6681,8,0.5,"","",""
10,10-6681,9,1,.,"",""
10,10-6681,10,0.5,"","",|
10,10-6683,1,1,.,|#,""
10,10-6683,2,1,.,"",|
10,10-6683,3,1,.,"",""
10,10-6683,4,1,.,"",|
10,10-6683,5,1,.,"",""
10,10-6683,6,0.5,"","",""
10,10-6683,7,0.5,"","",|
10,10-6683,8,0.5,"","",""
10,10-6683,9,1,.,"",""
10,10-6683,10,0.5,"","",|
10,10-6685,1,0.5,"",|#,""
10,10-6685,2,1.5,..,"",|
10,10-6685,3,1,.,"",""
10,10-6685,4,1,.,"",|
10,10-6685,5,1,.,"",""
10,10-6685,6,0.5,"","",""
10,10-6685,7,0.5,"","",|
10,10-6685,8,0.5,"","",""
10,10-6685,9,1,.,"",""
10,10-6685,10,0.5,"","",|
10,10-6699,1,1.5,..,|#,""
10,10-6699,2,0.5,"","",|
10,10-6699,3,0.5,"","",""
10,10-6699,4,1.5,..,"",|
10,10-6699,5,1,.,"",""
10,10-6699,6,0.5,"","",""
10,10-6699,7,0.5,"","",|
10,10-6699,8,0.5,"","",""
10,10-6699,9,1,.,"",""
10,10-6699,10,0.5,"","",|
10,10-6701,1,1,.,|#,""
10,10-6701,2,1,.,"",|
10,10-6701,3,0.5,"","",""
10,10-6701,4,1.5,..,"",|
10,10-6701,5,1,.,"",""
10,10-6701,6,0.5,"","",""
10,10-6701,7,0.5,"","",|
10,10-6701,8,0.5,"","",""
10,10-6701,9,1,.,"",""
10,10-6701,10,0.5,"","",|
10,10-6703,1,0.5,"",|#,""
10,10-6703,2,1.5,..,"",|
10,10-6703,3,0.5,"","",""
10,10-6703,4,1.5,..,"",|
10,10-6703,5,1,.,"",""
10,10-6703,6,0.5,"","",""
10,10-6703,7,0.5,"","",|
10,10-6703,8,0.5,"","",""
10,10-6703,9,1,.,"",""
10,10-6703,10,0.5,"","",|
10,10-6805,1,0.5,"",|#,""
10,10-6805,2,0.5,"","",""
10,10-6805,3,0.5,"","",""
10,10-6805,4,0.5,"","",|
10,10-6805,5,0.5,"","",""
10,10-6805,6,1,.,"",""
10,10-6805,7,0.5,"","",|
10,10-6805,8,0.5,"","",""
10,10-6805,9,1,.,"",""
10,10-6805,10,0.5,"","",|
10,10-6825,1,1.5,..,|#,""
10,10-6825,2,0.5,"","",|
10,10-6825,3,1.5,..,"",""
10,10-6825,4,0.5,"","",|
10,10-6825,5,0.5,"","",""
10,10-6825,6,1,.,"",""
10,10-6825,7,0.5,"","",|
10,10-6825,8,0.5,"","",""
10,10-6825,9,1,.,"",""
10,10-6825,10,0.5,"","",|
10,10-6827,1,1,.,|#,""
10,10-6827,2,1,.,"",|
10,10-6827,3,1.5,..,"",""
10,10-6827,4,0.5,"","",|
10,10-6827,5,0.5,"","",""
10,10-6827,6,1,.,"",""
10,10-6827,7,0.5,"","",|
10,10-6827,8,0.5,"","",""
10,10-6827,9,1,.,"",""
10,10-6827,10,0.5,"","",|
10,10-6829,1,0.5,"",|#,""
10,10-6829,2,1.5,..,"",|
10,10-6829,3,1.5,..,"",""
10,10-6829,4,0.5,"","",|
10,10-6829,5,0.5,"","",""
10,10-6829,6,1,.,"",""
10,10-6829,7,0.5,"","",|
10,10-6829,8,0.5,"","",""
10,10-6829,9,1,.,"",""
10,10-6829,10,0.5,"","",|
10,10-6843,1,1.5,..,|#,""
10,10-6843,2,0.5,"","",|
10,10-6843,3,1,.,"",""
10,10-6843,4,1,.,"",|
10,10-6843,5,0.5,"","",""
10,10-6843,6,1,.,"",""
10,10-6843,7,0.5,"","",|
10,10-6843,8,0.5,"","",""
10,10-6843,9,1,.,"",""
10,10-6843,10,0.5,"","",|
10,10-6845,1,1,.,|#,""
10,10-6845,2,1,.,"",|
10,10-6845,3,1,.,"",""
10,10-6845,4,1,.,"",|
10,10-6845,5,0.5,"","",""
10,10-6845,6,1,.,"",""
10,10-6845,7,0.5,"","",|
10,10-6845,8,0.5,"","",""
10,10-6845,9,1,.,"",""
10,10-6845,10,0.5,"","",|
10,10-6847,1,0.5,"",|#,""
10,10-6847,2,1.5,..,"",|
10,10-6847,3,1,.,"",""
10,10-6847,4,1,.,"",|
10,10-6847,5,0.5,"","",""
10,10-6847,6,1,.,"",""
10,10-6847,7,0.5,"","",|
10,10-6847,8,0.5,"","",""
10,10-6847,9,1,.,"",""
10,10-6847,10,0.5,"","",|
10,10-6861,1,1.5,..,|#,""
10,10-6861,2,0.5,"","",|
10,10-6861,3,0.5,"","",""
10,10-6861,4,1.5,..,"",|
10,10-6861,5,0.5,"","",""
10,10-6861,6,1,.,"",""
10,10-6861,7,0.5,"","",|
10,10-6861,8,0.5,"","",""
10,10-6861,9,1,.,"",""
10,10-6861,10,0.5,"","",|
10,10-6863,1,1,.,|#,""
10,10-6863,2,1,.,"",|
10,10-6863,3,0.5,"","",""
10,10-6863,4,1.5,..,"",|
10,10-6863,5,0.5,"","",""
10,10-6863,6,1,.,"",""
10,10-6863,7,0.5,"","",|
10,10-6863,8,0.5,"","",""
10,10-6863,9,1,.,"",""
10,10-6863,10,0.5,"","",|
10,10-6865,1,0.5,"",|#,""
10,10-6865,2,1.5,..,"",|
10,10-6865,3,0.5,"","",""
10,10-6865,4,1.5,..,"",|
10,10-6865,5,0.5,"","",""
10,10-6865,6,1,.,"",""
10,10-6865,7,0.5,"","",|
10,10-6865,8,0.5,"","",""
10,10-6865,9,1,.,"",""
10,10-6865,10,0.5,"","",|
10,10-7059,1,1.5,..,|#,""
10,10-7059,2,0.5,"","",|
10,10-7059,3,1,.,"",""
10,10-7059,4,0.5,"","",""
10,10-7059,5,0.5,"","",|
10,10-7059,6,1.5,..,"",""
10,10-7059,7,0.5,"","",|
10,10-7059,8,0.5,"","",""
10,10-7059,9,1,.,"",""
10,10-7059,10,0.5,"","",|
10,10-7061,1,1,.,|#,""
10,10-7061,2,1,.,"",|
10,10-7061,3,1,.,"",""
10,10-7061,4,0.5,"","",""
10,10-7061,5,0.5,"","",|
10,10-7061,6,1.5,..,"",""
10,10-7061,7,0.5,"","",|
10,10-7061,8,0.5,"","",""
10,10-7061,9,1,.,"",""
10,10-7061,10,0.5,"","",|
10,10-7063,1,0.5,"",|#,""
10,10-7063,2,1.5,..,"",|
10,10-7063,3,1,.,"",""
10,10-7063,4,0.5,"","",""
10,10-7063,5,0.5,"","",|
10,10-7063,6,1.5,..,"",""
10,10-7063,7,0.5,"","",|
10,10-7063,8,0.5,"","",""
10,10-7063,9,1,.,"",""
10,10-7063,10,0.5,"","",|
10,10-7077,1,1.5,..,|#,""
10,10-7077,2,0.5,"","",|
10,10-7077,3,0.5,"","",""
10,10-7077,4,1,.,"",""
10,10-7077,5,0.5,"","",|
10,10-7077,6,1.5,..,"",""
10,10-7077,7,0.5,"","",|
10,10-7077,8,0.5,"","",""
10,10-7077,9,1,.,"",""
10,10-7077,10,0.5,"","",|
10,10-7079,1,1,.,|#,""
10,10-7079,2,1,.,"",|
10,10-7079,3,0.5,"","",""
10,10-7079,4,1,.,"",""
10,10-7079,5,0.5,"","",|
10,10-7079,6,1.5,..,"",""
10,10-7079,7,0.5,"","",|
10,10-7079,8,0.5,"","",""
10,10-7079,9,1,.,"",""
10,10-7079,10,0.5,"","",|
10,10-7081,1,0.5,"",|#,""
10,10-7081,2,1.5,..,"",|
10,10-7081,3,0.5,"","",""
10,10-7081,4,1,.,"",""
10,10-7081,5,0.5,"","",|
10,10-7081,6,1.5,..,"",""
10,10-7081,7,0.5,"","",|
10,10-7081,8,0.5,"","",""
10,10-7081,9,1,.,"",""
10,10-7081,10,0.5,"","",|
10,10-7103,1,1,.,|#,""
10,10-7103,2,0.5,"","",""
10,10-7103,3,0.5,"","",|
10,10-7103,4,1.5,..,"",""
10,10-7103,5,0.5,"","",|
10,10-7103,6,1.5,..,"",""
10,10-7103,7,0.5,"","",|
10,10-7103,8,0.5,"","",""
10,10-7103,9,1,.,"",""
10,10-7103,10,0.5,"","",|
10,10-7105,1,0.5,"",|#,""
10,10-7105,2,1,.,"",""
10,10-7105,3,0.5,"","",|
10,10-7105,4,1.5,..,"",""
10,10-7105,5,0.5,"","",|
10,10-7105,6,1.5,..,"",""
10,10-7105,7,0.5,"","",|
10,10-7105,8,0.5,"","",""
10,10-7105,9,1,.,"",""
10,10-7105,10,0.5,"","",|
10,10-7111,1,0.5,"",|#,""
10,10-7111,2,0.5,"","",""
10,10-7111,3,1,.,"",|
10,10-7111,4,1.5,..,"",""
10,10-7111,5,0.5,"","",|
10,10-7111,6,1.5,..,"",""
10,10-7111,7,0.5,"","",|
10,10-7111,8,0.5,"","",""
10,10-7111,9,1,.,"",""
10,10-7111,10,0.5,"","",|
10,10-7131,1,1.5,..,|#,""
10,10-7131,2,0.5,"","",|
10,10-7131,3,0.5,"","",""
10,10-7131,4,0.5,"","",""
10,10-7131,5,1,.,"",|
10,10-7131,6,1.5,..,"",""
10,10-7131,7,0.5,"","",|
10,10-7131,8,0.5,"","",""
10,10-7131,9,1,.,"",""
10,10-7131,10,0.5,"","",|
10,10-7133,1,1,.,|#,""
10,10-7133,2,1,.,"",|
10,10-7133,3,0.5,"","",""
10,10-7133,4,0.5,"","",""
10,10-7133,5,1,.,"",|
10,10-7133,6,1.5,..,"",""
10,10-7133,7,0.5,"","",|
10,10-7133,8,0.5,"","",""
10,10-7133,9,1,.,"",""
10,10-7133,10,0.5,"","",|
10,10-7135,1,0.5,"",|#,""
10,10-7135,2,1.5,..,"",|
10,10-7135,3,0.5,"","",""
10,10-7135,4,0.5,"","",""
10,10-7135,5,1,.,"",|
10,10-7135,6,1.5,..,"",""
10,10-7135,7,0.5,"","",|
10,10-7135,8,0.5,"","",""
10,10-7135,9,1,.,"",""
10,10-7135,10,0.5,"","",|
10,10-7157,1,1,.,|#,""
10,10-7157,2,0.5,"","",""
10,10-7157,3,0.5,"","",|
10,10-7157,4,1,.,"",""
10,10-7157,5,1,.,"",|
10,10-7157,6,1.5,..,"",""
10,10-7157,7,0.5,"","",|
10,10-7157,8,0.5,"","",""
10,10-7157,9,1,.,"",""
10,10-7157,10,0.5,"","",|
10,10-7159,1,0.5,"",|#,""
10,10-7159,2,1,.,"",""
10,10-7159,3,0.5,"","",|
10,10-7159,4,1,.,"",""
10,10-7159,5,1,.,"",|
10,10-7159,6,1.5,..,"",""
10,10-7159,7,0.5,"","",|
10,10-7159,8,0.5,"","",""
10,10-7159,9,1,.,"",""
10,10-7159,10,0.5,"","",|
10,10-7165,1,0.5,"",|#,""
10,10-7165,2,0.5,"","",""
10,10-7165,3,1,.,"",|
10,10-7165,4,1,.,"",""
10,10-7165,5,1,.,"",|
10,10-7165,6,1.5,..,"",""
10,10-7165,7,0.5,"","",|
10,10-7165,8,0.5,"","",""
10,10-7165,9,1,.,"",""
10,10-7165,10,0.5,"","",|
10,10-7211,1,1,.,|#,""
10,10-7211,2,0.5,"","",""
10,10-7211,3,0.5,"","",|
10,10-7211,4,0.5,"","",""
10,10-7211,5,1.5,..,"",|
10,10-7211,6,1.5,..,"",""
10,10-7211,7,0.5,"","",|
10,10-7211,8,0.5,"","",""
10,10-7211,9,1,.,"",""
10,10-7211,10,0.5,"","",|
10,10-7213,1,0.5,"",|#,""
10,10-7213,2,1,.,"",""
10,10-7213,3,0.5,"","",|
10,10-7213,4,0.5,"","",""
10,10-7213,5,1.5,..,"",|
10,10-7213,6,1.5,..,"",""
10,10-7213,7,0.5,"","",|
10,10-7213,8,0.5,"","",""
10,10-7213,9,1,.,"",""
10,10-7213,10,0.5,"","",|
10,10-7219,1,0.5,"",|#,""
10,10-7219,2,0.5,"","",""
10,10-7219,3,1,.,"",|
10,10-7219,4,0.5,"","",""
10,10-7219,5,1.5,..,"",|
10,10-7219,6,1.5,..,"",""
10,10-7219,7,0.5,"","",|
10,10-7219,8,0.5,"","",""
10,10-7219,9,1,.,"",""
10,10-7219,10,0.5,"","",|
10,10-7291,1,0.5,"",|#,""
10,10-7291,2,0.5,"","",""
10,10-7291,3,0.5,"","",""
10,10-7291,4,0.5,"","",|
10,10-7291,5,0.5,"","",""
10,10-7291,6,0.5,"","",""
10,10-7291,7,1,.,"",|
10,10-7291,8,0.5,"","",""
10,10-7291,9,1,.,"",""
10,10-7291,10,0.5,"","",|
10,10-7311,1,1.5,..,|#,""
10,10-7311,2,0.5,"","",|
10,10-7311,3,1.5,..,"",""
10,10-7311,4,0.5,"","",|
10,10-7311,5,0.5,"","",""
10,10-7311,6,0.5,"","",""
10,10-7311,7,1,.,"",|
10,10-7311,8,0.5,"","",""
10,10-7311,9,1,.,"",""
10,10-7311,10,0.5,"","",|
10,10-7313,1,1,.,|#,""
10,10-7313,2,1,.,"",|
10,10-7313,3,1.5,..,"",""
10,10-7313,4,0.5,"","",|
10,10-7313,5,0.5,"","",""
10,10-7313,6,0.5,"","",""
10,10-7313,7,1,.,"",|
10,10-7313,8,0.5,"","",""
10,10-7313,9,1,.,"",""
10,10-7313,10,0.5,"","",|
10,10-7315,1,0.5,"",|#,""
10,10-7315,2,1.5,..,"",|
10,10-7315,3,1.5,..,"",""
10,10-7315,4,0.5,"","",|
10,10-7315,5,0.5,"","",""
10,10-7315,6,0.5,"","",""
10,10-7315,7,1,.,"",|
10,10-7315,8,0.5,"","",""
10,10-7315,9,1,.,"",""
10,10-7315,10,0.5,"","",|
10,10-7329,1,1.5,..,|#,""
10,10-7329,2,0.5,"","",|
10,10-7329,3,1,.,"",""
10,10-7329,4,1,.,"",|
10,10-7329,5,0.5,"","",""
10,10-7329,6,0.5,"","",""
10,10-7329,7,1,.,"",|
10,10-7329,8,0.5,"","",""
10,10-7329,9,1,.,"",""
10,10-7329,10,0.5,"","",|
10,10-7331,1,1,.,|#,""
10,10-7331,2,1,.,"",|
10,10-7331,3,1,.,"",""
10,10-7331,4,1,.,"",|
10,10-7331,5,0.5,"","",""
10,10-7331,6,0.5,"","",""
10,10-7331,7,1,.,"",|
10,10-7331,8,0.5,"","",""
10,10-7331,9,1,.,"",""
10,10-7331,10,0.5,"","",|
10,10-7333,1,0.5,"",|#,""
10,10-7333,2,1.5,..,"",|
10,10-7333,3,1,.,"",""
10,10-7333,4,1,.,"",|
10,10-7333,5,0.5,"","",""
10,10-7333,6,0.5,"","",""
10,10-7333,7,1,.,"",|
10,10-7333,8,0.5,"","",""
10,10-7333,9,1,.,"",""
10,10-7333,10,0.5,"","",|
10,10-7347,1,1.5,..,|#,""
10,10-7347,2,0.5,"","",|
10,10-7347,3,0.5,"","",""
10,10-7347,4,1.5,..,"",|
10,10-7347,5,0.5,"","",""
10,10-7347,6,0.5,"","",""
10,10-7347,7,1,.,"",|
10,10-7347,8,0.5,"","",""
10,10-7347,9,1,.,"",""
10,10-7347,10,0.5,"","",|
10,10-7349,1,1,.,|#,""
10,10-7349,2,1,.,"",|
10,10-7349,3,0.5,"","",""
10,10-7349,4,1.5,..,"",|
10,10-7349,5,0.5,"","",""
10,10-7349,6,0.5,"","",""
10,10-7349,7,1,.,"",|
10,10-7349,8,0.5,"","",""
10,10-7349,9,1,.,"",""
10,10-7349,10,0.5,"","",|
10,10-7351,1,0.5,"",|#,""
10,10-7351,2,1.5,..,"",|
10,10-7351,3,0.5,"","",""
10,10-7351,4,1.5,..,"",|
10,10-7351,5,0.5,"","",""
10,10-7351,6,0.5,"","",""
10,10-7351,7,1,.,"",|
10,10-7351,8,0.5,"","",""
10,10-7351,9,1,.,"",""
10,10-7351,10,0.5,"","",|
10,10-7545,1,1.5,..,|#,""
10,10-7545,2,0.5,"","",|
10,10-7545,3,1,.,"",""
10,10-7545,4,0.5,"","",""
10,10-7545,5,0.5,"","",|
10,10-7545,6,1,.,"",""
10,10-7545,7,1,.,"",|
10,10-7545,8,0.5,"","",""
10,10-7545,9,1,.,"",""
10,10-7545,10,0.5,"","",|
10,10-7547,1,1,.,|#,""
10,10-7547,2,1,.,"",|
10,10-7547,3,1,.,"",""
10,10-7547,4,0.5,"","",""
10,10-7547,5,0.5,"","",|
10,10-7547,6,1,.,"",""
10,10-7547,7,1,.,"",|
10,10-7547,8,0.5,"","",""
10,10-7547,9,1,.,"",""
10,10-7547,10,0.5,"","",|
10,10-7549,1,0.5,"",|#,""
10,10-7549,2,1.5,..,"",|
10,10-7549,3,1,.,"",""
10,10-7549,4,0.5,"","",""
10,10-7549,5,0.5,"","",|
10,10-7549,6,1,.,"",""
10,10-7549,7,1,.,"",|
10,10-7549,8,0.5,"","",""
10,10-7549,9,1,.,"",""
10,10-7549,10,0.5,"","",|
10,10-7563,1,1.5,..,|#,""
10,10-7563,2,0.5,"","",|
10,10-7563,3,0.5,"","",""
10,10-7563,4,1,.,"",""
10,10-7563,5,0.5,"","",|
10,10-7563,6,1,.,"",""
10,10-7563,7,1,.,"",|
10,10-7563,8,0.5,"","",""
10,10-7563,9,1,.,"",""
10,10-7563,10,0.5,"","",|
10,10-7565,1,1,.,|#,""
10,10-7565,2,1,.,"",|
10,10-7565,3,0.5,"","",""
10,10-7565,4,1,.,"",""
10,10-7565,5,0.5,"","",|
10,10-7565,6,1,.,"",""
10,10-7565,7,1,.,"",|
10,10-7565,8,0.5,"","",""
10,10-7565,9,1,.,"",""
10,10-7565,10,0.5,"","",|
